timestamp,sensor_1,sensor_2,sensor_3
1503996313554,0.227761,0,0
1503996313618,0.228739,0,0
1503996313679,0.284457,0,0
1503996313743,0.371457,0,0
1503996313805,0.321603,0,0
1503996313868,0.349951,0,0
1503996313930,0.54741,0,0
1503996313992,0.608016,0,0
1503996314055,0.602151,0,0
1503996314117,0.604106,0,0
1503996314181,0.640274,0,0
1503996314243,0.527859,0,0
1503996314304,0.42522,0,0
1503996314370,0.340176,0,0
1503996314430,0.266862,0,0
1503996314493,0.217009,0,0
1503996314554,0.212121,0,0
1503996314618,0.217986,0,0
1503996314680,0.245357,0,0
1503996314745,0.238514,0,0
1503996314804,0.27175,0,0
1503996314870,0.308895,0,0
1503996314930,0.249267,0,0
1503996314995,0.226784,0,0
1503996315055,0.184751,0,0
1503996315119,0.236559,0,0
1503996315179,0.204301,0,0
1503996315243,0.244379,0,0
1503996315306,0.240469,0,0
1503996315368,0.212121,0,0
1503996315429,0.181818,0,0
1503996315493,0.187683,0,0
1503996315554,0.208211,0,0
1503996315620,0.210166,0,0
1503996315679,0.188661,0,0
1503996315745,0.168133,0,0
1503996315805,0.173021,0,0
1503996315866,0.203324,0,0
1503996315930,0.170088,0,0
1503996315993,0.177908,0,0
1503996316055,0.163245,0,0
1503996316117,0.167155,0,0
1503996316180,0.173021,0,0
1503996316243,0.167155,0,0
1503996316304,0.181818,0,0
1503996316368,0.171065,0,0
1503996316430,0.214076,0,0
1503996316493,0.214076,0,0
1503996316555,0.231672,0,0
1503996316618,0.249267,0,0
1503996316680,0.277615,0,0
1503996316742,0.737048,0,0
1503996316805,0.960899,0,0
1503996316869,0.960899,0,0
1503996316929,0.926686,0,0
1503996316996,0.525904,0,0
1503996317055,0.451613,0,0
1503996317117,0.379277,0,0
1503996317180,0.304985,0,0
1503996317244,0.331378,0,0
1503996317305,0.320626,0,0
1503996317370,0.321603,0,0
1503996317430,0.311828,0,0
1503996317493,0.266862,0,0
1503996317555,0.27566,0,0
1503996317617,0.318671,0,0
1503996317681,0.341153,0,0
1503996317744,0.40176,0,0
1503996317805,0.831867,0,0
1503996317869,0.960899,0,0
1503996317930,0.785924,0,0
1503996317993,0.515152,0,0
1503996318054,0.361681,0,0
1503996318119,0.391007,0,0
1503996318180,0.317693,0,0
1503996318244,0.307918,0,0
1503996318306,0.319648,0,0
1503996318369,0.319648,0,0
1503996318430,0.270772,0,0
1503996318492,0.232649,0,0
1503996318556,0.266862,0,0
1503996318619,0.304008,0,0
1503996318680,0.225806,0,0
1503996318745,0.225806,0,0
1503996318804,0.269795,0,0
1503996318867,0.245357,0,0
1503996318929,0.233627,0,0
1503996318995,0.312805,0,0
1503996319054,0.959922,0,0
1503996319117,0.960899,0,0
1503996319181,0.960899,0,0
1503996319245,0.710655,0,0
1503996319305,0.45259,0,0
1503996319367,0.363636,0,0
1503996319429,0.297165,0,0
1503996319493,0.269795,0,0
1503996319556,0.26393,0,0
1503996319619,0.259042,0,0
1503996319681,0.244379,0,0
1503996319744,0.251222,0,0
1503996319805,0.257087,0,0
1503996319869,0.245357,0,0
1503996319930,0.2913,0,0
1503996319993,0.256109,0,0
1503996320055,0.260997,0,0
1503996320119,0.259042,0,0
1503996320179,0.260997,0,0
1503996320242,0.224829,0,0
1503996320304,0.244379,0,0
1503996320368,0.241447,0,0
1503996320430,0.208211,0,0
1503996320493,0.234604,0,0
1503996320555,0.205279,0,0
1503996320617,0.217986,0,0
1503996320679,0.236559,0,0
1503996320745,0.27566,0,0
1503996320804,0.236559,0,0
1503996320870,0.264907,0,0
1503996320930,0.276637,0,0
1503996320995,0.243402,0,0
1503996321054,0.308895,0,0
1503996321118,0.256109,0,0
1503996321179,0.225806,0,0
1503996321242,0.208211,0,0
1503996321305,0.197458,0,0
1503996321367,0.193548,0,0
1503996321430,0.189638,0,0
1503996321493,0.203324,0,0
1503996321555,0.197458,0,0
1503996321617,0.181818,0,0
1503996321679,0.156403,0,0
1503996321745,0.191593,0,0
1503996321805,0.266862,0,0
1503996321870,0.223851,0,0
1503996321930,0.197458,0,0
1503996321992,0.195503,0,0
1503996322056,0.174976,0,0
1503996322119,0.180841,0,0
1503996322180,0.190616,0,0
1503996322243,0.176931,0,0
1503996322304,0.192571,0,0
1503996322370,0.194526,0,0
1503996322430,0.187683,0,0
1503996322494,0.16129,0,0
1503996322555,0.164223,0,0
1503996322617,0.178886,0,0
1503996322680,0.16911,0,0
1503996322743,0.163245,0,0
