timestamp,sensor_1,sensor_2,sensor_3
1504524562402,0.0762463,0,0
1504524562412,0.0762463,0,0
1504524562421,0.0928641,0,0
1504524562431,0.0928641,0,0
1504524562442,0.0752688,0,0
1504524562452,0.0752688,0,0
1504524562462,0.0899316,0,0
1504524562472,0.0899316,0,0
1504524562482,0.083089,0,0
1504524562492,0.083089,0,0
1504524562502,0.0733138,0,0
1504524562512,0.0733138,0,0
1504524562522,0.0899316,0,0
1504524562532,0.0899316,0,0
1504524562542,0.0957967,0,0
1504524562552,0.0957967,0,0
1504524562562,0.100684,0,0
1504524562572,0.100684,0,0
1504524562582,0.103617,0,0
1504524562592,0.103617,0,0
1504524562602,0.0840665,0,0
1504524562612,0.0840665,0,0
1504524562622,0.109482,0,0
1504524562631,0.109482,0,0
1504524562642,0.14565,0,0
1504524562652,0.14565,0,0
1504524562662,0.131965,0,0
1504524562672,0.131965,0,0
1504524562682,0.147605,0,0
1504524562692,0.147605,0,0
1504524562701,0.140762,0,0
1504524562711,0.140762,0,0
1504524562722,0.142717,0,0
1504524562732,0.142717,0,0
1504524562742,0.117302,0,0
1504524562752,0.117302,0,0
1504524562762,0.0977517,0,0
1504524562772,0.0977517,0,0
1504524562782,0.0918866,0,0
1504524562792,0.0918866,0,0
1504524562802,0.0997067,0,0
1504524562811,0.0997067,0,0
1504524562822,0.100684,0,0
1504524562832,0.100684,0,0
1504524562843,0.0889541,0,0
1504524562853,0.0889541,0,0
1504524562862,0.0997067,0,0
1504524562872,0.0997067,0,0
1504524562882,0.083089,0,0
1504524562892,0.083089,0,0
1504524562902,0.0889541,0,0
1504524562912,0.0889541,0,0
1504524562922,0.086999,0,0
1504524562932,0.086999,0,0
1504524562942,0.131965,0,0
1504524562952,0.131965,0,0
1504524562963,0.131965,0,0
1504524562971,0.111437,0,0
1504524562983,0.111437,0,0
1504524562992,0.0899316,0,0
1504524563002,0.0899316,0,0
1504524563012,0.112414,0,0
1504524563022,0.112414,0,0
1504524563032,0.186706,0,0
1504524563042,0.186706,0,0
1504524563052,0.15347,0,0
1504524563062,0.15347,0,0
1504524563072,0.127077,0,0
1504524563081,0.127077,0,0
1504524563092,0.121212,0,0
1504524563103,0.121212,0,0
1504524563112,0.1261,0,0
1504524563122,0.1261,0,0
1504524563132,0.152493,0,0
1504524563142,0.152493,0,0
1504524563152,0.194526,0,0
1504524563162,0.194526,0,0
1504524563172,0.166178,0,0
1504524563182,0.166178,0,0
1504524563192,0.184751,0,0
1504524563202,0.184751,0,0
1504524563212,0.31085,0,0
1504524563222,0.31085,0,0
1504524563232,0.345064,0,0
1504524563242,0.345064,0,0
1504524563252,0.335288,0,0
1504524563262,0.335288,0,0
1504524563271,0.332356,0,0
1504524563282,0.332356,0,0
1504524563292,0.319648,0,0
1504524563302,0.319648,0,0
1504524563312,0.296188,0,0
1504524563322,0.296188,0,0
1504524563332,0.276637,0,0
1504524563342,0.276637,0,0
1504524563352,0.252199,0,0
1504524563362,0.252199,0,0
1504524563371,0.294233,0,0
1504524563381,0.294233,0,0
1504524563392,0.308895,0,0
1504524563402,0.308895,0,0
1504524563412,0.308895,0,0
1504524563422,0.308895,0,0
1504524563432,0.273705,0,0
1504524563442,0.273705,0,0
1504524563452,0.235582,0,0
1504524563462,0.235582,0,0
1504524563472,0.250244,0,0
1504524563482,0.250244,0,0
1504524563492,0.260997,0,0
1504524563501,0.260997,0,0
1504524563511,0.232649,0,0
1504524563522,0.232649,0,0
1504524563532,0.262952,0,0
1504524563542,0.262952,0,0
1504524563552,0.241447,0,0
1504524563562,0.241447,0,0
1504524563571,0.244379,0,0
1504524563581,0.244379,0,0
1504524563591,0.240469,0,0
1504524563602,0.240469,0,0
1504524563612,0.240469,0,0
1504524563622,0.225806,0,0
1504524563632,0.225806,0,0
1504524563642,0.195503,0,0
1504524563652,0.195503,0,0
1504524563662,0.176931,0,0
1504524563672,0.176931,0,0
1504524563682,0.177908,0,0
1504524563692,0.177908,0,0
1504524563702,0.156403,0,0
1504524563712,0.156403,0,0
1504524563721,0.14956,0,0
1504524563732,0.14956,0,0
1504524563742,0.130987,0,0
1504524563752,0.130987,0,0
1504524563762,0.14174,0,0
1504524563772,0.14174,0,0
1504524563782,0.172043,0,0
1504524563792,0.172043,0,0
1504524563801,0.14565,0,0
1504524563812,0.14565,0,0
1504524563822,0.178886,0,0
1504524563832,0.178886,0,0
1504524563842,0.205279,0,0
1504524563852,0.205279,0,0
1504524563862,0.192571,0,0
1504524563872,0.192571,0,0
1504524563882,0.219941,0,0
1504524563892,0.219941,0,0
1504524563903,0.187683,0,0
1504524563912,0.187683,0,0
1504524563922,0.197458,0,0
1504524563932,0.197458,0,0
1504524563942,0.185728,0,0
1504524563952,0.185728,0,0
1504524563962,0.150538,0,0
1504524563971,0.150538,0,0
1504524563982,0.123167,0,0
1504524563992,0.123167,0,0
1504524564002,0.115347,0,0
1504524564014,0.115347,0,0
1504524564022,0.119257,0,0
1504524564032,0.119257,0,0
1504524564042,0.109482,0,0
1504524564052,0.109482,0,0
1504524564062,0.0899316,0,0
1504524564073,0.0899316,0,0
1504524564082,0.0801564,0,0
1504524564092,0.0801564,0,0
1504524564101,0.0772239,0,0
1504524564112,0.0772239,0,0
1504524564122,0.0664712,0,0
1504524564132,0.0664712,0,0
1504524564142,0.0557185,0,0
1504524564152,0.0557185,0,0
1504524564162,0.0654936,0,0
1504524564172,0.0654936,0,0
1504524564183,0.0625611,0,0
1504524564192,0.0625611,0,0
1504524564202,0.0557185,0,0
1504524564212,0.0557185,0,0
1504524564222,0.0518084,0,0
1504524564232,0.0518084,0,0
1504524564242,0.0518084,0,0
1504524564252,0.0420332,0,0
1504524564262,0.0420332,0,0
1504524564271,0.0400782,0,0
1504524564282,0.0400782,0,0
1504524564292,0.0342131,0,0
1504524564302,0.0342131,0,0
1504524564312,0.0498534,0,0
1504524564322,0.0498534,0,0
1504524564332,0.0654936,0,0
1504524564342,0.0654936,0,0
1504524564352,0.110459,0,0
1504524564362,0.110459,0,0
1504524564372,0.135875,0,0
1504524564382,0.135875,0,0
1504524564392,0.13783,0,0
1504524564402,0.13783,0,0
1504524564412,0.154448,0,0
1504524564422,0.154448,0,0
1504524564432,0.136852,0,0
1504524564442,0.136852,0,0
1504524564453,0.11828,0,0
1504524564463,0.11828,0,0
1504524564472,0.106549,0,0
1504524564482,0.106549,0,0
1504524564493,0.0879765,0,0
1504524564502,0.0879765,0,0
1504524564512,0.0909091,0,0
1504524564522,0.0909091,0,0
1504524564532,0.0840665,0,0
1504524564542,0.0840665,0,0
1504524564552,0.0684262,0,0
1504524564562,0.0684262,0,0
1504524564573,0.0801564,0,0
1504524564582,0.0801564,0,0
1504524564591,0.0723363,0,0
1504524564601,0.0723363,0,0
1504524564611,0.0762463,0,0
1504524564622,0.0762463,0,0
1504524564632,0.0772239,0,0
1504524564642,0.0772239,0,0
1504524564652,0.085044,0,0
1504524564661,0.085044,0,0
1504524564672,0.0938416,0,0
1504524564682,0.0938416,0,0
1504524564692,0.0909091,0,0
1504524564702,0.0909091,0,0
1504524564712,0.0909091,0,0
1504524564722,0.0909091,0,0
1504524564732,0.100684,0,0
1504524564742,0.100684,0,0
1504524564753,0.108504,0,0
1504524564763,0.108504,0,0
1504524564772,0.146628,0,0
1504524564782,0.146628,0,0
1504524564792,0.12219,0,0
1504524564802,0.12219,0,0
1504524564812,0.102639,0,0
1504524564822,0.102639,0,0
1504524564832,0.103617,0,0
1504524564843,0.103617,0,0
1504524564852,0.103617,0,0
1504524564862,0.142717,0,0
1504524564872,0.142717,0,0
1504524564882,0.13783,0,0
1504524564891,0.13783,0,0
1504524564902,0.160313,0,0
1504524564912,0.160313,0,0
1504524564922,0.162268,0,0
1504524564932,0.162268,0,0
1504524564942,0.131965,0,0
1504524564952,0.131965,0,0
1504524564962,0.148583,0,0
1504524564972,0.148583,0,0
1504524564982,0.170088,0,0
1504524564993,0.170088,0,0
1504524565002,0.16129,0,0
1504524565012,0.16129,0,0
1504524565022,0.139785,0,0
1504524565031,0.139785,0,0
1504524565042,0.120235,0,0
1504524565052,0.120235,0,0
1504524565062,0.105572,0,0
1504524565072,0.105572,0,0
1504524565082,0.0879765,0,0
1504524565092,0.0879765,0,0
1504524565102,0.085044,0,0
1504524565112,0.085044,0,0
1504524565123,0.0733138,0,0
1504524565132,0.0733138,0,0
1504524565142,0.083089,0,0
1504524565153,0.083089,0,0
1504524565162,0.0703812,0,0
1504524565172,0.0703812,0,0
1504524565182,0.0879765,0,0
1504524565192,0.0879765,0,0
1504524565202,0.0811339,0,0
1504524565212,0.0811339,0,0
1504524565222,0.0733138,0,0
1504524565232,0.0733138,0,0
1504524565242,0.0899316,0,0
1504524565252,0.0899316,0,0
1504524565262,0.105572,0,0
1504524565272,0.105572,0,0
1504524565281,0.123167,0,0
1504524565292,0.123167,0,0
1504524565302,0.0987292,0,0
1504524565311,0.0987292,0,0
1504524565322,0.0889541,0,0
1504524565332,0.0889541,0,0
1504524565342,0.105572,0,0
1504524565352,0.105572,0,0
1504524565362,0.11828,0,0
1504524565372,0.11828,0,0
1504524565382,0.1261,0,0
1504524565392,0.1261,0,0
1504524565402,0.117302,0,0
1504524565412,0.117302,0,0
1504524565422,0.113392,0,0
1504524565432,0.113392,0,0
1504524565442,0.189638,0,0
1504524565452,0.189638,0,0
1504524565462,0.225806,0,0
1504524565472,0.225806,0,0
1504524565482,0.29521,0,0
1504524565492,0.29521,0,0
1504524565502,0.29521,0,0
1504524565512,0.321603,0,0
1504524565522,0.321603,0,0
1504524565532,0.323558,0,0
1504524565542,0.323558,0,0
1504524565552,0.328446,0,0
1504524565562,0.328446,0,0
1504524565572,0.322581,0,0
1504524565582,0.322581,0,0
1504524565592,0.345064,0,0
1504524565602,0.345064,0,0
1504524565612,0.313783,0,0
1504524565622,0.313783,0,0
1504524565631,0.294233,0,0
1504524565642,0.294233,0,0
1504524565652,0.286413,0,0
1504524565662,0.286413,0,0
1504524565672,0.280547,0,0
1504524565682,0.280547,0,0
1504524565691,0.307918,0,0
1504524565701,0.307918,0,0
1504524565712,0.332356,0,0
1504524565722,0.332356,0,0
1504524565732,0.322581,0,0
1504524565742,0.322581,0,0
1504524565752,0.276637,0,0
1504524565762,0.276637,0,0
1504524565772,0.277615,0,0
1504524565782,0.277615,0,0
1504524565792,0.273705,0,0
1504524565802,0.273705,0,0
1504524565812,0.264907,0,0
1504524565822,0.264907,0,0
1504524565832,0.238514,0,0
1504524565842,0.238514,0,0
1504524565853,0.253177,0,0
1504524565862,0.253177,0,0
1504524565872,0.227761,0,0
1504524565882,0.227761,0,0
1504524565892,0.197458,0,0
1504524565902,0.197458,0,0
1504524565912,0.182796,0,0
1504524565922,0.182796,0,0
1504524565932,0.203324,0,0
1504524565942,0.203324,0,0
1504524565952,0.195503,0,0
1504524565962,0.195503,0,0
1504524565972,0.180841,0,0
1504524565982,0.180841,0,0
1504524565992,0.150538,0,0
1504524566002,0.150538,0,0
1504524566012,0.248289,0,0
1504524566022,0.248289,0,0
1504524566032,0.211144,0,0
1504524566042,0.211144,0,0
1504524566052,0.194526,0,0
1504524566062,0.194526,0,0
1504524566072,0.180841,0,0
1504524566082,0.180841,0,0
1504524566092,0.200391,0,0
1504524566102,0.200391,0,0
1504524566111,0.200391,0,0
1504524566122,0.200391,0,0
1504524566132,0.186706,0,0
1504524566142,0.186706,0,0
1504524566152,0.186706,0,0
1504524566162,0.223851,0,0
1504524566172,0.223851,0,0
1504524566182,0.191593,0,0
1504524566192,0.191593,0,0
1504524566203,0.162268,0,0
1504524566212,0.162268,0,0
1504524566222,0.146628,0,0
1504524566233,0.146628,0,0
1504524566242,0.134897,0,0
1504524566252,0.134897,0,0
1504524566262,0.112414,0,0
1504524566272,0.112414,0,0
1504524566282,0.0987292,0,0
1504524566292,0.0987292,0,0
1504524566302,0.138807,0,0
1504524566312,0.138807,0,0
1504524566322,0.11828,0,0
1504524566332,0.11828,0,0
1504524566342,0.0967742,0,0
1504524566352,0.0967742,0,0
1504524566362,0.0791789,0,0
1504524566372,0.0791789,0,0
1504524566382,0.0684262,0,0
1504524566392,0.0684262,0,0
1504524566402,0.0703812,0,0
1504524566412,0.0703812,0,0
1504524566422,0.0703812,0,0
1504524566431,0.0703812,0,0
1504524566441,0.0596285,0,0
1504524566452,0.0596285,0,0
1504524566462,0.0498534,0,0
1504524566472,0.0498534,0,0
1504524566482,0.0439883,0,0
1504524566492,0.0439883,0,0
1504524566502,0.0400782,0,0
1504524566512,0.0400782,0,0
1504524566522,0.0508309,0,0
1504524566531,0.0508309,0,0
1504524566541,0.0469208,0,0
1504524566552,0.0469208,0,0
1504524566562,0.0459433,0,0
1504524566572,0.0459433,0,0
1504524566582,0.0381232,0,0
1504524566592,0.0381232,0,0
1504524566602,0.116325,0,0
1504524566612,0.116325,0,0
1504524566622,0.148583,0,0
1504524566632,0.148583,0,0
1504524566641,0.124145,0,0
1504524566651,0.124145,0,0
1504524566661,0.119257,0,0
1504524566672,0.119257,0,0
1504524566682,0.14565,0,0
1504524566692,0.14565,0,0
1504524566701,0.119257,0,0
1504524566712,0.119257,0,0
1504524566721,0.0977517,0,0
1504524566732,0.0977517,0,0
1504524566742,0.0840665,0,0
1504524566752,0.0840665,0,0
1504524566762,0.0840665,0,0
1504524566772,0.0762463,0,0
1504524566782,0.0762463,0,0
1504524566792,0.0801564,0,0
1504524566802,0.0801564,0,0
1504524566812,0.0879765,0,0
1504524566822,0.0879765,0,0
1504524566832,0.0694037,0,0
1504524566842,0.0694037,0,0
1504524566852,0.0635386,0,0
1504524566862,0.0635386,0,0
1504524566872,0.0527859,0,0
1504524566882,0.0527859,0,0
1504524566892,0.0478983,0,0
1504524566902,0.0478983,0,0
1504524566912,0.0596285,0,0
1504524566922,0.0596285,0,0
1504524566932,0.0918866,0,0
1504524566943,0.0918866,0,0
1504524566952,0.104594,0,0
1504524566962,0.104594,0,0
1504524566971,0.0840665,0,0
1504524566982,0.0840665,0,0
1504524566992,0.0879765,0,0
1504524567002,0.0879765,0,0
1504524567012,0.0899316,0,0
1504524567022,0.0899316,0,0
1504524567032,0.11437,0,0
1504524567042,0.11437,0,0
1504524567052,0.0987292,0,0
1504524567062,0.0987292,0,0
1504524567072,0.110459,0,0
1504524567082,0.110459,0,0
1504524567092,0.119257,0,0
1504524567102,0.119257,0,0
1504524567112,0.158358,0,0
1504524567122,0.158358,0,0
1504524567131,0.16129,0,0
1504524567142,0.16129,0,0
1504524567152,0.139785,0,0
1504524567162,0.139785,0,0
1504524567172,0.179863,0,0
1504524567182,0.179863,0,0
1504524567192,0.203324,0,0
1504524567202,0.203324,0,0
1504524567212,0.177908,0,0
1504524567222,0.177908,0,0
1504524567232,0.151515,0,0
1504524567243,0.151515,0,0
1504524567251,0.130987,0,0
1504524567262,0.130987,0,0
1504524567271,0.125122,0,0
1504524567282,0.125122,0,0
1504524567293,0.109482,0,0
1504524567302,0.109482,0,0
1504524567312,0.12219,0,0
1504524567322,0.12219,0,0
1504524567332,0.105572,0,0
1504524567342,0.105572,0,0
1504524567351,0.0918866,0,0
1504524567362,0.0918866,0,0
1504524567372,0.0967742,0,0
1504524567382,0.0967742,0,0
1504524567392,0.0967742,0,0
1504524567402,0.0791789,0,0
1504524567412,0.0791789,0,0
1504524567422,0.086999,0,0
1504524567432,0.086999,0,0
1504524567441,0.0948192,0,0
1504524567452,0.0948192,0,0
1504524567462,0.0938416,0,0
1504524567472,0.0938416,0,0
1504524567481,0.11437,0,0
1504524567492,0.11437,0,0
1504524567501,0.100684,0,0
1504524567512,0.100684,0,0
1504524567521,0.127077,0,0
1504524567531,0.127077,0,0
1504524567541,0.180841,0,0
1504524567552,0.180841,0,0
1504524567562,0.142717,0,0
1504524567572,0.142717,0,0
1504524567582,0.132942,0,0
1504524567593,0.132942,0,0
1504524567603,0.121212,0,0
1504524567612,0.121212,0,0
1504524567622,0.179863,0,0
1504524567632,0.179863,0,0
1504524567642,0.142717,0,0
1504524567652,0.142717,0,0
1504524567662,0.125122,0,0
1504524567672,0.125122,0,0
1504524567682,0.14565,0,0
1504524567692,0.14565,0,0
1504524567702,0.184751,0,0
1504524567712,0.184751,0,0
1504524567722,0.210166,0,0
1504524567732,0.210166,0,0
1504524567742,0.368524,0,0
1504524567752,0.368524,0,0
1504524567762,0.379277,0,0
1504524567772,0.379277,0,0
1504524567782,0.375367,0,0
1504524567792,0.375367,0,0
1504524567802,0.350929,0,0
1504524567812,0.350929,0,0
1504524567822,0.338221,0,0
1504524567832,0.338221,0,0
1504524567842,0.302053,0,0
1504524567852,0.302053,0,0
1504524567862,0.292278,0,0
1504524567872,0.292278,0,0
1504524567883,0.301075,0,0
1504524567892,0.301075,0,0
1504524567902,0.28348,0,0
1504524567912,0.28348,0,0
1504524567921,0.288368,0,0
1504524567932,0.288368,0,0
1504524567942,0.289345,0,0
1504524567952,0.289345,0,0
1504524567962,0.289345,0,0
1504524567972,0.27175,0,0
1504524567982,0.282502,0,0
1504524567992,0.282502,0,0
1504524568002,0.28348,0,0
1504524568012,0.28348,0,0
1504524568022,0.266862,0,0
1504524568032,0.266862,0,0
1504524568042,0.266862,0,0
1504524568052,0.272727,0,0
1504524568062,0.272727,0,0
1504524568072,0.246334,0,0
1504524568082,0.246334,0,0
1504524568092,0.242424,0,0
1504524568101,0.242424,0,0
1504524568112,0.257087,0,0
1504524568122,0.257087,0,0
1504524568132,0.226784,0,0
1504524568142,0.226784,0,0
1504524568152,0.197458,0,0
1504524568162,0.197458,0,0
1504524568172,0.170088,0,0
1504524568182,0.170088,0,0
1504524568192,0.1652,0,0
1504524568202,0.1652,0,0
1504524568212,0.15347,0,0
1504524568223,0.15347,0,0
1504524568233,0.134897,0,0
1504524568242,0.134897,0,0
1504524568252,0.154448,0,0
1504524568262,0.154448,0,0
1504524568272,0.146628,0,0
1504524568281,0.146628,0,0
1504524568292,0.130987,0,0
1504524568302,0.130987,0,0
1504524568312,0.166178,0,0
1504524568322,0.166178,0,0
1504524568332,0.196481,0,0
1504524568342,0.196481,0,0
1504524568352,0.319648,0,0
1504524568362,0.319648,0,0
1504524568372,0.343109,0,0
1504524568381,0.343109,0,0
1504524568392,0.309873,0,0
1504524568402,0.309873,0,0
1504524568412,0.314761,0,0
1504524568422,0.314761,0,0
1504524568432,0.319648,0,0
1504524568442,0.319648,0,0
1504524568452,0.365591,0,0
1504524568462,0.365591,0,0
1504524568472,0.347996,0,0
1504524568482,0.347996,0,0
1504524568492,0.312805,0,0
1504524568502,0.312805,0,0
1504524568512,0.315738,0,0
1504524568522,0.315738,0,0
1504524568532,0.361681,0,0
1504524568542,0.361681,0,0
1504524568553,0.346041,0,0
1504524568563,0.346041,0,0
1504524568572,0.28739,0,0
1504524568582,0.28739,0,0
1504524568592,0.258065,0,0
1504524568602,0.258065,0,0
1504524568612,0.26784,0,0
1504524568622,0.26784,0,0
1504524568632,0.318671,0,0
1504524568643,0.318671,0,0
1504524568653,0.318671,0,0
1504524568662,0.372434,0,0
1504524568672,0.372434,0,0
1504524568682,0.337243,0,0
1504524568692,0.337243,0,0
1504524568702,0.274682,0,0
1504524568711,0.274682,0,0
1504524568721,0.225806,0,0
1504524568732,0.225806,0,0
1504524568742,0.185728,0,0
1504524568752,0.185728,0,0
1504524568762,0.174976,0,0
1504524568772,0.174976,0,0
1504524568782,0.155425,0,0
1504524568792,0.155425,0,0
1504524568802,0.128055,0,0
1504524568812,0.128055,0,0
1504524568821,0.106549,0,0
1504524568832,0.106549,0,0
1504524568842,0.129032,0,0
1504524568852,0.129032,0,0
1504524568862,0.135875,0,0
1504524568872,0.135875,0,0
1504524568882,0.129032,0,0
1504524568892,0.129032,0,0
1504524568902,0.163245,0,0
1504524568912,0.163245,0,0
1504524568921,0.255132,0,0
1504524568932,0.255132,0,0
1504524568942,0.325513,0,0
1504524568952,0.325513,0,0
1504524568962,0.262952,0,0
1504524568972,0.262952,0,0
1504524568982,0.238514,0,0
1504524568992,0.238514,0,0
1504524569001,0.391984,0,0
1504524569012,0.391984,0,0
1504524569022,0.415445,0,0
1504524569032,0.415445,0,0
1504524569042,0.371457,0,0
1504524569052,0.371457,0,0
1504524569062,0.366569,0,0
1504524569072,0.366569,0,0
1504524569082,0.398827,0,0
1504524569092,0.398827,0,0
1504524569103,0.384164,0,0
1504524569112,0.384164,0,0
1504524569121,0.346041,0,0
1504524569132,0.346041,0,0
1504524569141,0.393939,0,0
1504524569153,0.393939,0,0
1504524569162,0.345064,0,0
1504524569172,0.345064,0,0
1504524569182,0.366569,0,0
1504524569192,0.366569,0,0
1504524569202,0.371457,0,0
1504524569211,0.371457,0,0
1504524569222,0.371457,0,0
1504524569232,0.311828,0,0
1504524569242,0.262952,0,0
1504524569252,0.262952,0,0
1504524569262,0.229717,0,0
1504524569272,0.229717,0,0
1504524569281,0.229717,0,0
1504524569292,0.247312,0,0
1504524569302,0.247312,0,0
1504524569312,0.265885,0,0
1504524569322,0.265885,0,0
1504524569332,0.262952,0,0
1504524569342,0.262952,0,0
1504524569352,0.238514,0,0
1504524569363,0.238514,0,0
1504524569372,0.211144,0,0
1504524569382,0.211144,0,0
1504524569392,0.173998,0,0
1504524569402,0.173998,0,0
1504524569412,0.189638,0,0
1504524569422,0.189638,0,0
1504524569432,0.159335,0,0
1504524569442,0.159335,0,0
1504524569452,0.132942,0,0
1504524569462,0.132942,0,0
1504524569472,0.147605,0,0
1504524569482,0.147605,0,0
1504524569492,0.231672,0,0
1504524569502,0.231672,0,0
1504524569512,0.253177,0,0
1504524569522,0.253177,0,0
1504524569532,0.222874,0,0
1504524569542,0.222874,0,0
1504524569552,0.249267,0,0
1504524569562,0.249267,0,0
1504524569571,0.376344,0,0
1504524569582,0.376344,0,0
1504524569592,0.399805,0,0
1504524569602,0.399805,0,0
1504524569612,0.395894,0,0
1504524569622,0.395894,0,0
1504524569632,0.365591,0,0
1504524569643,0.365591,0,0
1504524569652,0.408602,0,0
1504524569661,0.408602,0,0
1504524569672,0.389052,0,0
1504524569682,0.389052,0,0
1504524569692,0.362659,0,0
1504524569702,0.362659,0,0
1504524569712,0.304008,0,0
1504524569722,0.304008,0,0
1504524569731,0.276637,0,0
1504524569742,0.276637,0,0
1504524569753,0.28348,0,0
1504524569762,0.28348,0,0
1504524569772,0.293255,0,0
1504524569782,0.293255,0,0
1504524569792,0.288368,0,0
1504524569802,0.288368,0,0
1504524569812,0.324536,0,0
1504524569822,0.324536,0,0
1504524569832,0.289345,0,0
1504524569842,0.289345,0,0
1504524569852,0.240469,0,0
1504524569862,0.240469,0,0
1504524569872,0.239492,0,0
1504524569882,0.239492,0,0
1504524569892,0.239492,0,0
1504524569902,0.2913,0,0
1504524569912,0.337243,0,0
1504524569922,0.337243,0,0
1504524569932,0.337243,0,0
1504524569942,0.27957,0,0
1504524569953,0.27957,0,0
1504524569961,0.236559,0,0
1504524569972,0.236559,0,0
1504524569982,0.221896,0,0
1504524569992,0.221896,0,0
1504524570002,0.214076,0,0
1504524570012,0.214076,0,0
1504524570022,0.177908,0,0
1504524570032,0.177908,0,0
1504524570043,0.188661,0,0
