timestamp,sensor_1,sensor_2,sensor_3
1503996351882,0.34042,0,0
1503996351945,0.527615,0,0
1503996352008,0.627159,0,0
1503996352072,0.677582,0,0
1503996352132,0.600766,0,0
1503996352195,0.522809,0,0
1503996352258,0.451043,0,0
1503996352322,0.427827,0,0
1503996352384,0.387667,0,0
1503996352446,0.317286,0,0
1503996352507,0.289508,0,0
1503996352571,0.283724,0,0
1503996352633,0.332763,0,0
1503996352697,0.506761,0,0
1503996352758,0.6797,0,0
1503996352821,0.827224,0,0
1503996352884,0.879358,0,0
1503996352945,0.863148,0,0
1503996353008,0.862415,0,0
1503996353072,0.878381,0,0
1503996353134,0.871294,0,0
1503996353196,0.787472,0,0
1503996353258,0.670251,0,0
1503996353321,0.551808,0,0
1503996353383,0.452998,0,0
1503996353445,0.376018,0,0
1503996353507,0.338139,0,0
1503996353571,0.370723,0,0
1503996353633,0.525823,0,0
1503996353697,0.692326,0,0
1503996353759,0.835614,0,0
1503996353823,0.828772,0,0
1503996353883,0.772972,0,0
1503996353945,0.724585,0,0
1503996354008,0.697051,0,0
1503996354072,0.694852,0,0
1503996354133,0.637586,0,0
1503996354196,0.552786,0,0
1503996354258,0.465135,0,0
1503996354321,0.410639,0,0
1503996354383,0.324617,0,0
1503996354446,0.283236,0,0
1503996354509,0.259042,0,0
1503996354571,0.260264,0,0
1503996354633,0.25114,0,0
1503996354695,0.250733,0,0
1503996354758,0.263359,0,0
1503996354820,0.271098,0,0
1503996354883,0.28348,0,0
1503996354945,0.302134,0,0
1503996355008,0.317286,0,0
1503996355071,0.32869,0,0
1503996355133,0.331786,0,0
1503996355195,0.316064,0,0
1503996355258,0.309058,0,0
1503996355322,0.300098,0,0
1503996355384,0.296351,0,0
1503996355446,0.299527,0,0
1503996355508,0.297572,0,0
1503996355570,0.29798,0,0
1503996355633,0.296758,0,0
1503996355695,0.292033,0,0
1503996355758,0.282014,0,0
1503996355821,0.279896,0,0
1503996355883,0.277615,0,0
1503996355947,0.28014,0,0
1503996356008,0.274112,0,0
1503996356071,0.33089,0,0
1503996356132,0.488921,0,0
1503996356196,0.638889,0,0
1503996356259,0.765803,0,0
1503996356321,0.754643,0,0
1503996356382,0.617302,0,0
1503996356446,0.549446,0,0
1503996356508,0.504888,0,0
1503996356573,0.501874,0,0
1503996356633,0.527941,0,0
1503996356697,0.529407,0,0
1503996356758,0.48159,0,0
1503996356821,0.425383,0,0
1503996356883,0.374552,0,0
1503996356945,0.326979,0,0
1503996357008,0.296595,0,0
1503996357072,0.297084,0,0
1503996357133,0.401189,0,0
1503996357195,0.572662,0,0
1503996357258,0.749348,0,0
1503996357321,0.857934,0,0
1503996357385,0.808162,0,0
1503996357447,0.729065,0,0
1503996357509,0.663816,0,0
1503996357570,0.626833,0,0
1503996357633,0.613962,0,0
1503996357696,0.551238,0,0
1503996357758,0.474177,0,0
1503996357820,0.411453,0,0
1503996357883,0.359156,0,0
1503996357946,0.317367,0,0
1503996358009,0.290485,0,0
1503996358071,0.282747,0,0
1503996358133,0.285679,0,0
1503996358194,0.317367,0,0
1503996358257,0.452102,0,0
1503996358321,0.668133,0,0
1503996358383,0.833659,0,0
1503996358446,0.901271,0,0
1503996358508,0.800912,0,0
1503996358570,0.688253,0,0
1503996358633,0.570544,0,0
1503996358696,0.489736,0,0
1503996358758,0.454383,0,0
1503996358821,0.407055,0,0
1503996358883,0.338954,0,0
1503996358946,0.293337,0,0
1503996359007,0.265803,0,0
1503996359070,0.246253,0,0
1503996359132,0.236804,0,0
1503996359194,0.243402,0,0
1503996359257,0.252444,0,0
1503996359322,0.271098,0,0
1503996359384,0.292522,0,0
1503996359445,0.317041,0,0
1503996359508,0.334963,0,0
1503996359571,0.347019,0,0
1503996359633,0.351662,0,0
1503996359695,0.344005,0,0
1503996359758,0.346611,0,0
1503996359822,0.34767,0,0
1503996359883,0.349299,0,0
1503996359946,0.350847,0,0
1503996360008,0.348648,0,0
1503996360072,0.352639,0,0
1503996360132,0.355816,0,0
1503996360195,0.364288,0,0
1503996360257,0.370886,0,0
1503996360321,0.373574,0,0
1503996360382,0.370723,0,0
1503996360447,0.366406,0,0
1503996360507,0.363555,0,0
1503996360570,0.359889,0,0
1503996360633,0.358016,0,0
1503996360696,0.350114,0,0
1503996360757,0.343516,0,0
1503996360821,0.335696,0,0
1503996360883,0.328283,0,0
1503996360947,0.32144,0,0
1503996361008,0.319404,0,0
1503996361071,0.312154,0,0
1503996361133,0.306207,0,0
1503996361196,0.300424,0,0
1503996361258,0.289182,0,0
1503996361322,0.276963,0,0
1503996361383,0.268573,0,0
